altura,peso,ingreso,horas_trabajadas,ausencias
163.5960057,94.80830554,7172.179661,40.81306958,5
138.0547309,80.88858835,5811.08025,40.65099002,6
156.2494188,97.77287075,11572.79697,42.158948,3
132.933264,68.77591693,10208.92544,41.28082013,4
149.0734503,83.70192843,12069.63162,41.75098732,3
167.0803688,97.95031496,9259.382377,40.95991053,4
176.7543787,113.7642846,10262.61576,40.89955757,3
177.1173685,100.8557953,12725.63933,41.19843029,2
151.1013888,83.896563,14065.8702,41.09203121,2
128.2638188,61.68841583,9199.992813,41.36747309,4
165.1503759,94.95626458,7044.022026,40.75786532,5
135.7001917,77.59045808,11824.08049,41.02407362,3
94.53938537,42.57469665,9940.944022,41.47942742,4
137.0509723,77.06836742,10419.0458,41.29577408,3
137.4404668,63.32113738,13550.78652,41.66220114,2
159.3202637,80.64678477,10786.003,41.25056397,3
129.190342,56.13874433,9037.260433,40.91718232,4
133.4736331,67.50875936,8880.96981,41.37155982,4
144.1133194,70.33449221,11830.97758,41.82371609,3
150.7900079,94.20562478,12486.20511,41.30126631,2
166.0450208,95.84521464,10925.9145,41.71404448,3
156.9428928,95.03073215,6278.773241,41.04087395,5
133.101153,78.50819286,8544.101336,41.27736387,4
136.9449991,65.02323138,6604.372693,40.98448285,5
157.0403714,94.95076959,8175.929396,41.2005799,5
145.7430038,82.83725336,8069.631908,40.8181946,5
172.8836145,103.0409128,11763.69535,41.63746339,3
133.3924799,64.00916898,10370.59724,41.88860722,3
174.6037956,100.3293933,10997.47176,42.5372079,3
157.4758519,80.77741656,11174.11205,42.18776607,3
158.9446589,113.3574968,6375.994927,41.0819194,5
168.8144129,116.8264264,7060.147136,40.48689956,5
156.881066,83.89019637,12565.21784,41.36155788,2
164.9666388,84.35564221,7605.529487,41.06734377,5
163.0733962,109.0041494,7634.148329,40.46536173,5
151.432288,89.65253782,12939.14149,41.78294532,2
151.6747259,75.84267046,15899.17276,42.05340321,1
126.2069943,45.14287596,10572.14782,40.55313944,3
137.7936987,91.76800252,4410.221578,41.06704851,6
196.6744147,119.0482027,6853.957196,40.57572323,5
120.9956243,39.53348229,12416.79431,41.91948292,2
150.8900783,85.96494778,11598.83279,41.49162312,3
155.2078046,97.45272435,11292.70717,41.95543214,3
125.794655,77.77302289,12355.35435,42.10899828,2
155.1519025,87.47997817,14475.31908,41.52327387,1
145.4109337,73.83780303,7590.387609,40.95490608,5
162.9592308,95.01989575,9272.312046,41.31422949,4
139.8288069,69.01742123,9030.454215,41.56523795,4
142.4666394,90.94684689,12614.74117,41.68861207,2
192.3111109,143.5724675,9330.301085,41.3607883,4
170.0506607,87.87340874,12867.51743,41.18279147,2
158.8613555,100.014859,7656.615035,40.78211526,5
145.6610047,81.41366268,8409.085251,41.15933792,4
158.8720454,97.72274262,9200.136946,41.18209836,4
135.2615258,69.42961297,11906.79679,42.08229879,3
138.6725042,79.37826777,9244.192306,40.87658036,4
157.6974493,92.7777144,11042.59436,41.17067348,3
190.5432565,122.1528382,9953.766014,41.0841085,4
164.5136093,100.7546656,11242.83832,41.68130131,3
151.954572,94.73590004,11709.94136,41.55732676,3
126.8030903,68.81765582,11307.2128,41.59120239,3
168.5073912,109.7799369,5662.958321,40.34979795,6
151.73528,94.32305704,10215.32876,41.95662457,4
173.8326185,99.1050162,9453.205444,41.52733205,4
143.1130883,86.05112228,10448.00678,41.96080503,3
143.0149407,99.77198418,8401.547115,39.9301112,4
165.0328512,91.75998742,7958.459524,41.6124895,5
137.447555,65.03456943,8232.083237,41.16899444,4
159.9274911,89.94433803,9819.385236,40.89189555,4
138.8981505,79.96389198,7581.734996,40.57189736,5
136.4182962,73.37606865,9088.960175,41.41344031,4
150.2019306,84.16730996,9507.252294,40.70100353,4
160.7364661,106.0605637,7739.556874,40.96774089,5
145.5233614,79.31129671,10557.60712,41.05550537,3
140.6639296,64.22331101,15494.0865,42.15510013,1
152.5921178,78.44332893,11057.65547,41.532213,3
140.8464546,70.81496233,11682.8412,41.99007342,3
132.3093896,85.52512904,14978.55957,41.60871473,1
109.4049479,40.55814041,10503.9913,41.11630749,3
142.101608,85.84462839,12445.01998,41.25965072,2
178.879176,109.6191235,10470.37878,41.45760824,3
142.2825381,75.62967366,12836.20757,41.59686226,2
156.3868431,79.71699142,6248.325243,40.5383171,5
149.26626,86.01494372,7512.603648,40.43972242,5
140.7086472,69.33774781,13498.80335,41.51225667,2
115.534469,41.72535377,8413.825216,40.7738606,4
144.7918219,79.97594247,6496.918204,40.59258071,5
141.1276974,82.35501568,9682.743733,41.06637175,4
123.0980629,65.45274848,9951.611308,40.95922755,4
158.010674,94.97910401,7380.853506,41.31179465,5
124.0067799,47.85825211,6896.920937,40.85349684,5
156.7859599,102.4947769,17841.32692,42.62588496,0
166.6574635,105.7850954,7556.665509,40.12024918,5
163.2230809,78.55240004,10378.8973,41.02053058,3
140.4614988,80.16791489,8306.796037,41.3382018,4
131.3856944,75.0725264,9808.56826,40.82803377,4
156.0167503,90.85235125,11089.08022,42.45158238,3
159.4691132,89.94561265,12460.51882,41.16260398,2
123.7065699,45.19570182,8352.144352,41.11267727,4
170.8136722,111.5702488,11195.86385,41.38287762,3
162.7600787,93.00034965,9094.3949,41.06902954,4
155.1386005,75.54357883,8186.814588,40.58534325,5
179.8535517,105.0499342,10218.32741,42.02465534,4
146.1398392,83.58452628,9520.785634,41.24675534,4
160.2910488,94.27187867,10520.60896,41.4002335,3
150.8296253,84.55598188,9739.209135,41.44838357,4
127.0426662,63.64537718,12369.339,41.11704166,2
128.4990406,65.15568243,11399.71907,41.78159026,3
153.4275463,78.42061474,11084.57472,43.03185798,3
137.9023769,65.13572211,7060.369339,41.1594183,5
155.7879647,86.09741348,13660.13773,41.61111283,2
175.988753,125.4812078,12349.2872,40.87062642,2
138.9843838,73.3483439,11063.15479,40.93257839,3
122.3323549,62.59615342,8034.32477,40.56276069,5
145.3451374,74.08621054,9983.86841,40.97988603,4
120.7540457,48.63433328,6537.840616,40.3164145,5
180.0017008,108.0929972,11430.36436,41.12638487,3
137.5263672,79.14986095,9856.814941,41.93851304,4
153.2936671,87.52846307,9386.762596,40.62665721,4
154.2251584,95.99039568,9453.601479,41.04840689,4
121.8776655,66.457086,11828.22873,41.51126912,3
136.5907122,76.51377738,9364.603118,41.12798438,4
183.6087916,127.3412529,9980.994556,41.70853563,4
124.0615388,48.75335907,9167.584146,41.14889966,4
150.8349139,86.32867559,11882.75639,41.84078598,3
199.4540898,127.3552556,8956.571556,41.40643254,4
146.2589812,89.91700879,8947.013176,41.13270433,4
136.7660495,74.5870704,13266.13458,40.92787408,2
164.3129974,110.6163308,12706.49742,41.64335727,2
154.0728805,88.65595595,9453.093336,41.15620832,4
163.2306823,102.2300193,9435.124613,40.93471099,4
182.3769342,107.2605452,1783.853217,40.97788555,8
153.2250487,83.88495321,7542.844151,40.97962373,5
163.4312392,98.57332438,7697.996185,40.25344457,5
138.6855711,78.76266651,12317.03944,42.27251439,2
151.0840206,94.96040294,6729.348629,40.81252427,5
177.1944134,115.5810665,5924.201357,40.81171826,6
168.9084744,110.1008657,6589.277496,41.37393394,5
140.4352223,78.31527898,10366.023,41.25017041,3
132.9286426,70.95655154,10426.86317,41.17328512,3
150.3106339,80.82496674,16188.40401,41.9467926,1
146.5839598,72.10609955,9576.422635,40.2735675,4
132.808991,69.46775494,14655.20245,42.06096923,1
157.5923484,87.99521862,8816.337731,41.75740859,4
155.5857875,82.67698526,7547.833327,40.55133732,5
150.4096534,92.8157379,7389.295599,41.18268083,5
163.5758453,110.4760491,8684.773307,41.10052349,4
178.7373105,113.0858165,9635.515702,41.23983251,4
132.7870855,63.72618172,11403.95052,41.40547854,3
122.1354187,50.21181264,9267.424934,42.49286579,4
129.0721402,62.6169665,9533.473213,40.73157436,4
161.3062511,94.41966222,5033.557834,39.95719691,6
159.5746054,100.634781,9303.763264,40.9533356,4
121.315573,69.74729373,8042.607446,40.90872186,5
167.6450126,100.1114148,11433.179,41.02896504,3
139.5664033,73.76894032,12473.73275,41.53500017,2
199.2889159,130.8294779,5055.463726,40.50016653,6
194.9495588,125.524673,11976.90901,42.25412466,3
132.4204369,66.68981648,11452.56156,41.61479749,3
167.6450255,92.92977366,9475.583346,41.35384288,4
125.4263146,52.38421662,9066.349714,41.22217884,4
143.3897403,88.58913994,8761.875679,41.09075736,4
162.247989,87.63624627,8175.717198,41.39263001,5
147.894626,89.29474077,5088.473898,40.54947874,6
132.5650672,72.96071985,12386.13732,41.86901675,2
138.4974527,74.6111533,11288.64158,41.89905026,3
169.2516817,110.0650107,12635.5005,41.49777647,2
151.5724176,92.05635934,8847.178366,40.80981048,4
137.8099105,82.76030358,7211.436562,40.95529632,5
155.742532,97.52564932,12451.37765,41.4770689,2
140.8878954,80.07410307,12673.84333,41.99971974,2
147.1350392,84.05659416,9190.068723,40.798206,4
145.4049942,84.00657845,11038.81031,41.38514035,3
141.8794812,68.15889633,10262.55794,41.67313942,3
122.8375372,55.11413705,8575.142792,41.80689551,4
119.852984,72.7113301,9987.30281,40.94507945,4
167.2789795,103.5409006,7603.176351,40.52783905,5
160.5913954,89.37932133,9020.097759,41.01861302,4
144.5506225,75.22386169,10626.3042,41.10442919,3
126.067562,58.92937166,14229.56656,41.59403258,2
127.66973,65.35331743,7531.94774,41.68040766,5
143.4605615,80.08493757,8684.54745,41.23119367,4
163.303661,105.9657737,15324.65804,41.57611501,1
164.268024,94.28456189,7849.904044,40.42243744,5
135.8330713,79.80571756,12946.25096,41.52074015,2
140.0427916,98.49812322,8116.288123,41.17017094,5
138.4014494,75.9919508,11141.18707,41.71173276,3
178.4384414,117.0815018,10328.10194,41.66488615,3
114.0375561,43.21386816,10354.10106,41.41524419,3
140.1790581,79.52436928,9486.488187,40.66622736,4
169.1670904,115.9972749,7038.509192,40.68334312,5
136.9125912,74.51049658,12989.17424,42.02111705,2
149.9556944,95.33999929,7676.760395,41.36211206,5
165.5338789,91.82347366,13798.86774,41.62046943,2
133.1630576,72.81596729,9737.397375,41.25156128,4
152.561713,97.87475827,12913.73761,41.36702921,2
166.7485918,93.79171388,8963.358227,41.09017578,4
130.1429669,57.26678903,6790.396534,40.38417594,5
178.2323096,115.2042723,7821.948795,41.43565026,5
162.9485461,106.0931559,9612.993095,40.79441845,4
121.8740594,43.53720396,8669.345251,40.29328792,4
156.1126855,85.76943216,10726.32336,41.5512272,3
99.57408948,41.46382226,6835.643776,40.79438854,5
146.5489243,75.1128469,11075.35773,40.85253967,3
174.4401281,105.9728116,12171.64803,41.21145864,3
157.4965238,95.64981988,8159.191231,40.6556769,5
147.8985428,90.1658418,11611.15029,41.57650252,3
143.3118934,93.85558627,15585.38438,41.44971382,1
171.0824741,117.8857129,12516.98564,41.28538538,2
146.6769034,78.25615353,12149.36668,41.61076783,3
150.0270178,82.60146661,9136.8108,40.38253683,4
164.5934345,94.94797062,12741.49903,41.3402726,2
108.9827064,38.76535633,14925.22163,41.21694253,1
140.3710757,78.47896533,6188.523777,40.88420247,5
132.6711461,57.52747816,12195.32381,41.84655628,3
150.4100272,104.8850838,8350.496507,40.84649335,4
159.0342648,101.8775146,9920.265546,40.36491879,4
161.5117941,91.2936505,11809.19289,42.0083424,3
118.2788894,56.51332647,10104.38002,40.9133139,4
180.137238,118.5157957,8312.864691,40.90547096,4
184.4462811,122.1416378,11549.6527,41.67519216,3
175.4746156,106.4683796,10800.62947,42.03046713,3
176.7028288,112.0120202,11755.33451,42.32404792,3
131.8569997,69.45448463,7803.835423,40.8057368,5
131.1575055,65.29241285,7833.760418,40.59793811,5
146.9023012,93.20197667,8383.60656,41.21748728,4
131.2121129,65.80139432,11734.78238,41.69860459,3
119.1400298,53.2190432,12002.42736,42.0139732,3
134.1498941,84.115101,7674.468608,40.48208139,5
160.154348,88.95578467,9122.382322,41.20147107,4
133.1207272,85.79468315,11589.18643,41.66724166,3
152.1859711,92.96011335,12280.4511,41.99016188,3
134.4889911,72.14182885,6165.222053,40.1145274,5
153.7081034,96.64288066,7852.414194,41.07077945,5
130.9643027,65.3113345,12968.08483,40.87687446,2
143.7396062,73.66370555,15943.40773,42.42029003,1
124.0652084,72.63945825,9737.270687,41.54065923,4
148.6176068,84.98077496,9811.20886,41.52940913,4
170.0227519,105.1640533,14603.31196,42.16747553,1
114.5428561,55.01645198,8547.741909,40.82364035,4
114.0098248,48.17005986,10066.70466,40.70872194,4
149.8062519,106.6444487,9935.343327,40.98623098,4
136.8310879,63.19157491,9164.247706,41.12621161,4
165.5612191,109.4905235,8233.736508,40.75637586,4
155.7480488,98.68758962,11787.76819,41.46754564,3
140.2873945,77.21754251,13755.70573,41.97498661,2
179.2311976,118.8435072,11240.35923,40.8105726,3
192.6703579,123.8390968,5945.677947,41.94511611,6
116.6241219,54.32881574,10470.32348,41.1816459,3
151.8485176,87.27264605,9480.583496,40.92026162,4
180.3945026,109.632493,10057.27219,41.64768057,4
141.3547746,74.28193162,16972.70594,42.23349623,0
147.6897585,93.443475,11929.16301,41.35766868,3
181.2424149,115.366449,12478.97359,41.78379512,2
135.5608963,78.34554985,11509.43371,41.70349077,3
166.9225972,112.4856751,9029.260836,41.39765347,4
169.538927,110.5079675,15928.83781,41.49151606,1
157.6480793,100.5987682,10382.99308,41.31996478,3
132.2484106,66.31080343,9149.670509,41.1473522,4
161.8188755,96.82135311,13885.88896,41.54193648,2
153.0612543,93.72558178,12976.68655,41.74831239,2
158.2149805,99.57703356,4642.201213,40.06825115,6
153.0550809,94.05322771,11011.16925,41.09629119,3
154.111553,95.74211049,7478.313668,40.94123392,5
156.6083098,94.1109973,5920.353004,40.99553916,6
172.2586769,104.7990661,9334.065938,41.15130931,4
137.5056473,75.19109098,9258.058462,40.8512929,4
129.998952,60.40624606,5390.058036,40.82084049,6
176.7779109,113.0016253,9584.062089,40.80882689,4
116.6590197,42.45381126,12372.13697,42.17460663,2
155.5827744,85.77881523,6618.765177,40.41979536,5
172.5949378,120.9371119,12486.19643,41.07266467,2
169.1937509,99.92190893,6097.67799,40.80275829,6
146.3523932,72.03308292,7513.719541,40.53535521,5
135.4770493,62.89012481,7585.916985,40.56238644,5
140.5136603,87.73200136,10161.22397,40.58658717,4
166.9954969,102.8277899,8265.711122,40.97102619,4
159.3555257,95.12750852,11342.73308,41.26508096,3
140.9331836,77.92740581,9469.898032,41.32147696,4
187.6915758,124.7701379,13588.94897,41.42234847,2
209.4462861,143.5871535,7599.14577,40.49044817,5
176.11921,121.9242433,9802.999321,41.39120143,4
149.7275978,74.69445018,10233.03405,41.23103933,4
109.5368385,43.47058603,13063.64386,41.96258676,2
135.2407124,67.74111678,11246.73902,42.0383042,3
189.3812844,136.7426448,9070.728707,41.10374907,4
159.9970751,92.03760956,7806.572869,41.12167229,5
145.6241303,97.29754005,7228.00742,40.46398976,5
149.6649179,81.69361327,8330.336205,41.2150347,4
156.2167458,88.95020617,7514.17883,40.62581711,5
144.5527282,79.79922692,14505.52222,41.96973131,1
163.0368445,107.7532629,5916.707389,40.32695303,6
167.1310076,112.0871395,5997.676659,40.80515742,6
113.6597176,34.29769545,11604.30561,40.84057595,3
154.5865358,109.9791717,9001.112489,40.32750913,4
174.2080958,105.8670583,10608.92219,41.40737278,3
156.6612822,99.99451846,11637.66244,41.85530998,3
175.1672819,115.4848949,11748.7009,40.46521089,3
140.8581802,65.70602357,13378.78272,42.09045979,2
167.7027393,107.4150112,8492.764653,41.86326013,4
127.1347704,61.02186542,11609.51132,41.74826397,3
151.8348535,88.90879305,10607.51153,40.40085427,3
150.4921438,93.2699851,6732.188262,41.01579419,5
157.5308886,93.13495921,9583.311951,41.745758,4
181.2307824,104.5407748,9743.275116,41.71409956,4
130.8507649,56.75936799,10132.36716,41.39001673,4
132.8688402,60.24047234,9871.906308,41.17033866,4
121.4557193,50.36080784,13357.04467,41.91396448,2
119.7060316,51.96252673,11591.91209,41.64162678,3
149.0870715,65.00124659,12609.83287,41.47524717,2
165.8498362,97.67641769,10950.57753,41.4316689,3
143.1210129,71.96449193,5539.992844,40.70292726,6
149.382483,77.11421778,12101.51271,42.19513273,3
166.1950078,102.962175,10885.1061,41.95630338,3
126.3922219,58.3972429,6301.853041,40.82564546,5
124.6483016,64.45089337,10028.10695,40.38809023,4
137.8937287,79.81318011,8578.753577,41.40218338,4
154.2480948,85.02688068,12212.03668,41.36428102,3
181.5116413,123.6283086,14744.03549,41.97758914,1
157.2705689,91.1677394,8637.770969,41.03247333,4
139.6582464,65.47476038,11528.4456,41.7049647,3
118.2438661,47.95832378,15891.61838,42.87994551,1
147.3114104,86.90393303,15011.56166,42.33119994,1
160.7526378,90.18922472,11001.46007,40.92819135,3
148.9761246,90.56878676,5997.740365,40.50808992,6
167.5103819,108.49264,9405.709664,41.59391528,4
131.483694,63.30575559,15778.01695,42.17780721,1
181.5870025,116.362905,11396.6025,41.18478793,3
148.0721265,79.27566129,7281.382416,40.65537743,5
174.6941007,102.3169122,6073.195488,41.53543417,6
156.4365166,106.8605402,9648.046075,41.62592313,4
165.95039,93.13974219,9818.262507,41.03713715,4
126.0348732,53.17607164,12529.81127,41.30259908,2
137.3381089,64.59228123,13924.72348,41.68109849,2
173.0878054,102.6994379,13056.17286,42.07396799,2
145.8732181,71.53262194,11404.65717,41.59179189,3
154.2434077,90.30654777,8249.552143,41.52876408,4
113.7946599,32.2259529,12122.4921,41.40692519,3
151.0296281,77.93350656,12936.35258,41.40321375,2
168.6452461,108.886544,9899.402771,41.47625797,4
132.0222361,68.90027036,14429.56808,41.9854769,1
204.0487696,136.2787976,8197.276861,41.14340682,5
194.5751661,123.0014266,14779.75355,42.18815788,1
138.4503735,81.18556237,7678.720104,40.15039395,5
134.2850328,66.45593336,8120.501483,40.86525075,5
139.6299246,82.31751497,12435.89663,42.13712661,2
126.4924717,47.87054712,8327.018457,41.02265015,4
129.3040788,58.50257281,11387.9364,41.42915906,3
154.9794692,87.74026272,16888.83215,42.13248701,0
151.5467852,94.88036192,6268.045013,40.90267995,5
114.8385964,65.23179158,9589.320549,40.74762678,4
137.8339622,75.97608387,10535.86383,41.7173447,3
131.4118805,71.74331611,10012.45917,41.9577414,4
184.7705527,118.4866641,11196.88103,41.20617205,3
149.9915567,87.44544466,5912.640273,41.16380731,6
101.5605111,30.64608341,7537.607052,40.52842684,5
137.4674086,92.70605672,14171.07076,41.56649651,2
176.701852,116.6155678,11869.78153,41.26048515,3
149.5721472,80.57172935,11534.37375,42.14083029,3
154.4137765,89.42656841,5497.642396,41.10845955,6
172.8005933,110.7615413,15027.96663,41.4590684,1
153.1321043,99.96993288,9945.738214,41.390552,4
172.0927984,102.0550392,9075.99078,41.33637742,4
107.856336,38.85919219,10299.89799,40.90188837,3
132.3071791,63.82174043,4833.012649,40.44157024,6
152.873077,85.49945372,14367.68431,41.07535804,1
118.305235,54.95954712,11878.11236,41.71014768,3
147.256379,86.83625404,13535.65204,40.93359579,2
99.37024457,34.49900256,4913.354874,40.54654142,6
165.2955288,107.9822758,7104.943812,40.88001063,5
175.1216553,121.377558,6060.372388,40.75103995,6
176.7743692,120.0071619,10876.66824,41.6527677,3
164.9662803,94.08354764,13843.95365,41.75686868,2
117.4772396,54.05049035,7961.416113,40.89989637,5
125.3150122,71.43772558,10655.62796,40.36377321,3
147.9847608,83.13703976,10783.6211,40.90571334,3
168.6255902,113.6080334,11639.81173,41.75295183,3
167.0954716,101.8541941,8283.679782,41.5570771,4
182.8630889,116.2329514,11538.63534,41.41274696,3
159.9755174,91.13726483,13710.80009,42.1033137,2
154.629794,94.37854375,10276.1861,41.53361912,3
153.3030529,79.02966747,6591.868916,40.73099692,5
182.4301627,113.9005784,11296.71719,41.08356628,3
108.3402376,28.43126106,11009.46045,41.58437062,3
154.0114924,95.86242368,7955.733849,41.10346803,5
135.4079157,79.18495801,11959.87641,41.99929918,3
140.818378,70.40208381,7759.940015,41.26386926,5
135.4273211,83.67875858,8941.880906,41.66916496,4
162.6856278,102.8937131,8034.816938,41.10609774,5
182.5670938,117.8110934,7308.936823,40.86111391,5
132.0008073,62.32071765,6483.332287,40.83510386,5
145.1552584,77.77153521,9422.280919,41.06886708,4
145.4281741,77.50802221,10274.03837,40.47755381,3
176.0949121,111.6823387,10057.71046,41.52967289,4
140.3606,65.27066511,10295.04061,41.26694512,3
141.3476244,77.61076479,12439.68077,41.77034679,2
147.8633927,76.2999554,13022.60602,41.93565232,2
151.0099196,100.6668479,8245.162699,41.15020347,4
162.8454638,91.30856925,10078.96183,40.43507756,4
167.8605654,94.46966029,14629.43407,41.45243507,1
140.3984745,69.71390287,6136.488338,40.70206486,6
137.5272589,71.13930832,12005.23488,41.80039036,3
129.2304185,82.31533394,8901.301709,41.08503477,4
140.7560884,67.78181483,9975.787088,41.93719952,4
189.5279761,117.5299753,9925.837697,41.31272842,4
174.9373069,112.6892414,4830.729499,40.20628133,6
142.2926274,81.45629857,10921.75607,41.49398676,3
128.0855899,71.4159442,14501.152,42.27203905,1
148.694324,92.92494265,6941.597804,40.83849241,5
129.5790118,52.22578128,8264.499747,40.9723424,4
152.2093288,92.43000858,12503.34349,41.32785631,2
144.2210986,81.30030219,7673.877967,40.75548932,5
127.5004381,81.16792075,10824.70153,41.44636073,3
162.7433121,94.68005872,12649.13771,41.87954579,2
149.5579071,82.95430827,9258.472227,41.30502934,4
140.9472396,84.95214705,15175.67029,41.51701344,1
158.80534,97.43124744,11742.21532,41.59182157,3
127.2684967,53.6080286,11001.34919,41.72983381,3
161.202559,93.54404158,9135.407657,41.1274212,4
166.3935392,104.5803175,16842.43893,42.39107995,0
162.1917545,99.72024607,12614.29652,41.58849787,2
140.8124555,76.72997636,9431.906158,40.67675955,4
156.6057639,89.73675467,10319.16521,41.5522032,3
166.4884606,100.3487028,10573.25041,40.44633007,3
142.5604387,79.31894361,5208.27721,40.44246353,6
140.9373067,78.46628757,11052.93003,41.36464795,3
154.9234892,100.6416067,12001.07458,41.1002975,3
148.5227041,91.4718185,9993.32249,40.78557341,4
192.6882993,133.6759609,9267.131216,40.80175191,4
142.5139936,83.43213572,10839.9007,41.19349035,3
124.1503915,56.62340716,9100.506925,41.43462465,4
132.2911935,52.94839098,6757.040333,40.63805659,5
131.6969565,68.16160327,5661.393758,40.44924786,6
144.8694568,80.92619144,12578.00263,41.86336129,2
176.7622522,102.7247009,13843.91516,41.44145926,2
150.6696649,77.74753331,10369.85059,41.60070267,3
187.6969067,130.2395424,5096.462789,40.29446527,6
140.4522959,76.24833045,8001.822469,41.09829882,5
157.4676639,90.85377155,11389.43391,40.95700966,3
129.655224,72.51661913,9930.841912,41.30323495,4
177.4570877,117.5020085,5516.039991,40.65074798,6
145.8290192,88.10743506,10813.92544,41.02779283,3
157.6395627,81.68707633,9719.237511,41.30368218,4
149.9666277,70.67240145,10058.13443,42.10094971,4
138.5157801,77.59182794,11126.22483,40.7887218,3
164.4453029,98.89845893,11487.87008,41.37610713,3
124.8180014,72.78035228,11782.72958,41.2289958,3
135.968488,74.81687569,12861.92872,41.61911413,2
179.3186339,112.4371222,4347.966448,40.41132451,6
185.2712188,118.4041666,6896.765629,40.41275558,5
192.9888882,117.9663629,10007.54975,41.63859858,4
147.9320617,73.8764526,10538.49773,41.50120872,3
186.9986507,118.4940527,11129.79763,40.8163616,3
159.230625,95.3213163,10112.32357,40.92580694,4
162.1305324,99.95148085,13536.16772,41.69912661,2
134.3661731,59.32475463,10156.80359,42.08282899,4
163.8236975,116.0494758,6911.374599,41.2827188,5
162.0217758,92.89639816,13843.51311,41.23760675,2
163.1726877,112.2631296,9208.076297,41.00336975,4
145.6911738,83.02263997,5868.486419,41.21643704,6
162.4257003,109.6852377,9439.279935,40.81429901,4
144.9802853,82.50480953,8191.676213,40.80280014,5
125.5707537,59.65247238,11020.21483,40.4993698,3
146.5729292,93.00053732,8989.003275,40.34834393,4
118.49979,60.39726179,12455.77405,41.44739036,2
157.8771556,95.21473306,12823.24551,41.81984413,2
109.5416281,31.56202079,10245.0224,41.86317551,4
158.8773656,82.15317466,9643.870837,40.72287528,4
182.1145619,108.158119,6194.66936,40.88305406,5
175.8533974,124.9580577,10546.38867,40.46324076,3
148.9109227,82.58117254,9989.273176,41.17585743,4
112.8095994,42.76115754,9030.666057,41.26925694,4
111.5938339,42.73812134,8246.315363,41.67850499,4
159.2975597,96.63398519,4875.737967,40.18836705,6
147.4709805,78.52599014,11786.40242,40.52500994,3
132.748206,67.85359377,11016.07466,41.56558539,3
151.6701878,84.91094379,13191.6276,41.51101001,2
167.0413675,95.76563793,7729.440804,41.46303629,5
176.658558,105.6402161,3966.175553,40.46694323,7
174.9682294,107.5981353,13029.51375,41.53599829,2
152.1127034,83.04976728,11600.57382,41.43717005,3
108.9982319,47.98443316,12912.08804,40.81320189,2
137.8160034,76.10452495,7812.847164,40.3496078,5
158.6394126,97.66096119,5924.159567,40.38691791,6
134.1772907,61.0821012,11052.52896,41.20507024,3
149.3203319,87.94713773,7282.039116,41.17232377,5
156.1468989,87.4106842,10510.45547,41.29799379,3
150.4210501,102.4771863,13575.99592,41.77642823,2
166.4862604,104.8313076,6081.212757,40.8381148,6
160.7738303,106.292834,13166.73555,41.60236226,2
175.7887983,109.5418694,12187.08816,41.5331137,3
169.2450121,104.7282513,8326.952663,41.90909124,4
158.733097,76.65260734,11913.157,41.39244305,3
158.6968675,104.2355547,8459.510848,41.44123592,4
159.082684,102.5155854,8745.318521,41.69763676,4
148.4643308,80.58091693,11884.32866,41.45972903,3
169.0594621,109.612155,9998.522402,41.11035216,4
151.8730814,91.69712681,6867.097603,40.61706125,5
131.1567995,78.30115479,9757.53928,40.79808515,4
156.4543964,94.16360265,11044.03151,41.44360351,3
149.5583527,87.13462197,13222.2538,41.40263717,2
